336,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
337,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
339,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
341,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
343,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
345,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
346,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
348,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
349,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
350,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
351,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
353,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
354,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
355,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
358,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
360,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
361,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
365,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
366,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
367,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
368,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
370,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
371,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
374,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
375,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
376,complex,entity_right,type_false,rel1_false,rel2_false,no_constraint
377,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
379,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
385,complex,entity_right,type_false,rel1_right,rel2_false,no_constraint
386,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
387,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
389,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
392,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
393,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
395,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
396,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
397,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
398,complex,entity_right,type_false,rel1_right,rel2_right,no_constraint
399,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
400,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
401,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
402,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
403,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
404,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
405,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
407,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
408,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
410,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
411,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
412,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
416,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
418,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
421,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
424,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
425,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
427,complex,entity_wrong,type_false,rel1_false,rel2_false,no_constraint
429,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
431,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
432,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
434,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
436,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
437,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
439,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
440,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
442,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
444,complex,entity_wrong,type_false,rel1_false,rel2_right,no_constraint
445,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
446,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
447,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
448,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
449,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
450,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
451,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
452,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
453,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
455,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
457,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
458,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
459,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
460,complex,entity_wrong,type_false,rel1_false,rel2_right,type_constraint
462,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
463,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
464,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
467,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
468,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
469,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
471,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
472,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
473,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
475,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
476,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
478,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
479,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
480,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
481,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
482,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
483,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
484,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
486,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
488,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
489,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
490,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
492,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
493,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
494,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
496,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
499,complex,entity_wrong,type_false,rel1_false,rel2_false,no_constraint
502,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
503,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
504,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
505,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
506,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
507,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
509,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
510,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
512,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
513,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
516,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
517,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
518,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
520,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
521,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
523,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
524,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
525,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
526,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
527,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
528,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
529,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
